column,row,cell.count,time,well,nl2,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,expt.date,cell.line,plate.name,expt.id
3,E,1327,48.8636,E03,1.9268694292,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,E,1540,63.1211,E03,2.1416314094,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,E,1613,71.8008,E03,2.2084474969,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,E,2287,90.1058,E03,2.7121574242,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,E,2369,97.3369,E03,2.762979257,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,E,3328,112.4825,E03,3.2533564919,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,E,3745,120.5733,E03,3.4236667771,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,E,4252,136.3353,E03,3.6068426553,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,E,4452,145.3658,E03,3.6731546511,linsitinib,0.000005,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,363,0,E04,0,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,705,18.2839,E04,0.9576537093,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,757,24.6797,E04,1.060323752,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,1274,38.9231,E04,1.8113238243,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,1472,48.8636,E04,2.0197362181,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,1839,63.1211,E04,2.3408800264,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,1993,71.8008,E04,2.4569002568,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,2972,90.1058,E04,3.0333926625,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,2987,97.3369,E04,3.0406557843,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,4410,112.4825,E04,3.6027372024,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,4941,120.5733,E04,3.7667616025,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,5378,136.3353,E04,3.8890283019,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,E,5510,145.3658,E04,3.9240108655,linsitinib,0.0000025,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,456,0,E05,0,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,872,18.2839,E05,0.9352943106,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,956,24.6797,E05,1.0679767938,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,1694,38.9231,E05,1.8933281452,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,2006,48.8636,E05,2.1372158764,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,2665,63.1211,E05,2.5470298035,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,3085,71.8008,E05,2.7581647599,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,4606,90.1058,E05,3.3364086816,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,5047,97.3369,E05,3.4683203571,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,6887,112.4825,E05,3.9167699475,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,7578,120.5733,E05,4.0547114103,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,8067,136.3353,E05,4.1449265264,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,E,8518,145.3658,E05,4.2234090004,linsitinib,0.00000125,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,454,0,E06,0,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,863,18.2839,E06,0.9266682619,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,949,24.6797,E06,1.0637157897,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,1605,38.9231,E06,1.8218090947,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,1925,48.8636,E06,2.0840942432,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,2611,63.1211,E06,2.523838255,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,2959,71.8008,E06,2.7043454939,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,4713,90.1058,E06,3.3758814787,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,5071,97.3369,E06,3.4815060718,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,7138,112.4825,E06,3.9747556988,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,7937,120.5733,E06,4.1278296029,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,8565,136.3353,E06,4.2376890437,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,E,8893,145.3658,E06,4.291905983,linsitinib,0.000000625,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,535,0,E07,0,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,1019,18.2839,E07,0.9295432549,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,1124,24.6797,E07,1.0710312389,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,1941,38.9231,E07,1.8591893214,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,2333,48.8636,E07,2.1245755107,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,3232,63.1211,E07,2.5948164015,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,3767,71.8008,E07,2.8158052367,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,5816,90.1058,E07,3.4424164726,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,6056,97.3369,E07,3.5007544087,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,8439,112.4825,E07,3.9794612567,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,9184,120.5733,E07,4.1015118454,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,9748,136.3353,E07,4.1874954544,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,E,10358,145.3658,E07,4.2750627618,linsitinib,3.125E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,447,0,E08,0,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,874,18.2839,E08,0.9673584483,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,959,24.6797,E08,1.1012559838,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,1676,38.9231,E08,1.9066754125,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,2212,48.8636,E08,2.3070046491,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,3153,63.1211,E08,2.8183784335,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,3958,71.8008,E08,3.1464248759,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,6129,90.1058,E08,3.7773049683,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,6798,97.3369,E08,3.9267636254,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,9021,112.4825,E08,4.3349406321,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,10048,120.5733,E08,4.4904897277,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,10992,136.3353,E08,4.6200352676,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,E,11341,145.3658,E08,4.6651292148,linsitinib,1.5625E-07,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,491,0,E09,0,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,920,18.2839,E09,0.9059108366,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,997,24.6797,E09,1.0218704801,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,1750,38.9231,E09,1.8335599924,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,2243,48.8636,E09,2.1916346908,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,3196,63.1211,E09,2.7024724786,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,3960,71.8008,E09,3.0117055007,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,6197,90.1058,E09,3.6577750387,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,6722,97.3369,E09,3.775095613,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,9072,112.4825,E09,4.2076257106,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,10116,120.5733,E09,4.3647721073,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,11145,136.3353,E09,4.5045297818,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,E,10940,145.3658,E09,4.4777459034,linsitinib,7.8125E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,325,0,E10,0,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,618,18.2839,E10,0.92716712,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,715,24.6797,E10,1.1375035237,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,1212,38.9231,E10,1.8988780756,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,1602,48.8636,E10,2.3013625245,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,2345,63.1211,E10,2.8510762995,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,2891,71.8008,E10,3.1530569856,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,4634,90.1058,E10,3.8337464209,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,4914,97.3369,E10,3.9183862344,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,6979,112.4825,E10,4.4245087085,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,7994,120.5733,E10,4.6204059495,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,9143,136.3353,E10,4.8141559966,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,E,9382,145.3658,E10,4.8513838776,linsitinib,3.9063E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,191,0,E11,0,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,377,18.2839,E11,0.9809918852,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,421,24.6797,E11,1.140247595,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,723,38.9231,E11,1.9204230089,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,938,48.8636,E11,2.2960152845,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,1402,63.1211,E11,2.875841806,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,1797,71.8008,E11,3.2339458655,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,3005,90.1058,E11,3.9757204476,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,3295,97.3369,E11,4.1086339219,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,4757,112.4825,E11,4.6384074819,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,5483,120.5733,E11,4.8433209303,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,6624,136.3353,E11,5.1160581295,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,E,7379,145.3658,E11,5.2717807725,linsitinib,1.9531E-08,M,osimertinib,7.8125E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,212,0,F02,0,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,386,18.2839,F02,0.8645365827,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,402,24.6797,F02,0.9231312366,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,720,38.9231,F02,1.7639326418,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,1026,48.8636,F02,2.274894561,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,1649,63.1211,F02,2.9594552289,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,2260,71.8008,F02,3.4141866027,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,4077,90.1058,F02,4.2653717869,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,4278,97.3369,F02,4.3348003126,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,6004,112.4825,F02,4.8237878071,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,7643,120.5733,F02,5.1720028605,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,11155,136.3353,F02,5.7174824386,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,F,13274,145.3658,F02,5.9683951043,linsitinib,0,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,315,0,F03,0,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,617,18.2839,F03,0.9699186608,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,628,24.6797,F03,0.9954127305,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,1101,38.9231,F03,1.8053907352,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,1275,48.8636,F03,2.0170735134,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,1704,63.1211,F03,2.4355016018,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,1838,71.8008,F03,2.5447130329,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,2612,90.1058,F03,3.0517311632,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,2571,97.3369,F03,3.0289058764,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,3747,112.4825,F03,3.5723122439,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,4282,120.5733,F03,3.764861062,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,5273,136.3353,F03,4.065200263,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,F,5582,145.3658,F03,4.1473583907,linsitinib,0.000005,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,346,0,F04,0,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,623,18.2839,F04,0.8484601254,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,670,24.6797,F04,0.9533890577,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,1169,38.9231,F04,1.7564309869,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,1516,48.8636,F04,2.1314258105,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,2123,63.1211,F04,2.6172604283,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,2540,71.8008,F04,2.875984554,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,3771,90.1058,F04,3.4461032075,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,4161,97.3369,F04,3.5880863454,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,5500,112.4825,F04,3.9905876757,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,6129,120.5733,F04,4.1468077618,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,6988,136.3353,F04,4.3360356653,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,F,7629,145.3658,F04,4.4626500198,linsitinib,0.0000025,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,370,0,F05,0,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,644,18.2839,F05,0.7995354176,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,731,24.6797,F05,0.9823461354,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,1250,38.9231,F05,1.756330919,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,1716,48.8636,F05,2.213452377,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,2553,63.1211,F05,2.7865963619,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,3206,71.8008,F05,3.1151772496,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,5089,90.1058,F05,3.7817850155,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,5648,97.3369,F05,3.9321429128,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,7567,112.4825,F05,4.3541242693,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,8659,120.5733,F05,4.5486032465,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,9762,136.3353,F05,4.7215795759,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,F,10550,145.3658,F05,4.833573918,linsitinib,0.00000125,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,F,416,0,F06,0,linsitinib,0.000000625,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,F,774,18.2839,F06,0.895750038,linsitinib,0.000000625,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,F,822,24.6797,F06,0.9825548655,linsitinib,0.000000625,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,F,1480,38.9231,F06,1.8309417424,linsitinib,0.000000625,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,F,2037,48.8636,F06,2.2917905468,linsitinib,0.000000625,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,F,2986,63.1211,F06,2.843558732,linsitinib,0.000000625,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,F,3676,71.8008,F06,3.1434813331,linsitinib,0.000000625,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,F,5785,90.1058,F06,3.7976615259,linsitinib,0.000000625,M,osimertinib,3.9063E-10,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
