expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,ch2posfrac,per_via,per_via_std,bliss,loewe_pervia,CI,loewe
HTS018,2017-07-28,PC9c1-O7a,95646,D07,PC9c1-O7a_D07,PC9c1,-13.9,osimertinib,1.2e-08,M,jq1,1.6e-08,M,44,0,2017-07-28 01:03:13,44,0.0,0.369075049473,0.0252391546906,0.10298535666790265,,0.14316536980913153,
HTS018,2017-07-28,PC9c1-O7a,95646,E07,PC9c1-O7a_E07,PC9c1,-13.9,osimertinib,3.1e-09,M,jq1,1.6e-08,M,37,0,2017-07-28 01:03:13,37,0.0,0.746160800146,0.0510261202588,-0.09222849106069331,,3.725849697265895,3.227619355159089
HTS018,2017-07-28,PC9c1-O7a,95646,F07,PC9c1-O7a_F07,PC9c1,-13.9,osimertinib,7.8e-10,M,jq1,1.6e-08,M,41,0,2017-07-28 01:03:13,41,0.0,0.681960172214,0.0466357677223,0.06799252674332046,,0.3807481470009003,0.4279077283801475
HTS018,2017-07-28,PC9c1-O7a,95646,G07,PC9c1-O7a_G07,PC9c1,-13.9,osimertinib,2e-10,M,jq1,1.6e-08,M,40,0,2017-07-28 01:03:13,40,0.0,0.618259874489,0.042279630209300006,0.27292005161569566,,0.043803591298693434,0.06683853754806593
HTS018,2017-07-28,PC9c1-O7a,95646,H07,PC9c1-O7a_H07,PC9c1,-13.9,osimertinib,0.0,M,jq1,1.6e-08,M,44,0,2017-07-28 01:03:13,44,0.0,1.01659833643,0.06951995998660002,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,I07,PC9c1-O7a_I07,PC9c1,-13.9,osimertinib,2e-07,M,erlotinib,1.6e-08,M,58,0,2017-07-28 01:03:13,58,0.0,0.252322991479,0.017255078670400003,-0.07906247384292867,,0.5123024371361009,
HTS018,2017-07-28,PC9c1-O7a,95646,J07,PC9c1-O7a_J07,PC9c1,-13.9,osimertinib,5e-08,M,erlotinib,1.6e-08,M,47,0,2017-07-28 01:03:13,47,0.0,0.265861588326,0.018180914054299998,-0.07928167604299396,,0.1752643576352647,0.022645801933689057
HTS018,2017-07-28,PC9c1-O7a,95646,K07,PC9c1-O7a_K07,PC9c1,-13.9,osimertinib,1.2e-08,M,erlotinib,1.6e-08,M,39,0,2017-07-28 01:03:13,39,0.0,0.307406559063,0.0210219620865,-0.06328507258727017,,0.1306759282011998,0.0872132596729924
HTS018,2017-07-28,PC9c1-O7a,95646,L07,PC9c1-O7a_L07,PC9c1,-13.9,osimertinib,3.1e-09,M,erlotinib,1.6e-08,M,48,0,2017-07-28 01:03:13,48,0.0,0.220520987476,0.015080302294600001,0.11765379963114356,,0.011515313477114781,
HTS018,2017-07-28,PC9c1-O7a,95646,M07,PC9c1-O7a_M07,PC9c1,-13.9,osimertinib,7.8e-10,M,erlotinib,1.6e-08,M,39,0,2017-07-28 01:03:13,39,0.0,0.322498194906,0.022054001863,0.06533261080088704,,0.09832632393828997,0.08882679719223519
HTS018,2017-07-28,PC9c1-O7a,95646,N07,PC9c1-O7a_N07,PC9c1,-13.9,osimertinib,2e-10,M,erlotinib,1.6e-08,M,47,0,2017-07-28 01:03:13,47,0.0,0.444508066936,0.0303976328896,0.016357037291936993,,1.262945466760713,1.1351151714470331
HTS018,2017-07-28,PC9c1-O7a,95646,O07,PC9c1-O7a_O07,PC9c1,-13.9,osimertinib,0.0,M,erlotinib,1.6e-08,M,46,0,2017-07-28 01:03:13,46,0.0,0.52572402559,0.0359515768551,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,O08,PC9c1-O7a_O08,PC9c1,-13.9,osimertinib,0.0,M,erlotinib,3.9e-09,M,45,0,2017-07-28 01:03:13,45,0.0,0.578880963668,0.0395867079346,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,N08,PC9c1-O7a_N08,PC9c1,-13.9,osimertinib,2e-10,M,erlotinib,3.9e-09,M,45,0,2017-07-28 01:03:13,45,0.0,0.42577869793300005,0.0291168271506,0.08168533770246034,,0.21387064929445948,0.19479269191369225
HTS018,2017-07-28,PC9c1-O7a,95646,M08,PC9c1-O7a_M08,PC9c1,-13.9,osimertinib,7.8e-10,M,erlotinib,3.9e-09,M,44,0,2017-07-28 01:03:13,44,0.0,0.442194039221,0.0302393883713,-0.015148936430076476,,0.3145322355477234,0.2944083394227813
HTS018,2017-07-28,PC9c1-O7a,95646,L08,PC9c1-O7a_L08,PC9c1,-13.9,osimertinib,3.1e-09,M,erlotinib,3.9e-09,M,43,0,2017-07-28 01:03:13,43,0.0,0.435570758239,0.029786456065199998,-0.06320248682681423,,0.33711327627122456,0.34669420105807325
HTS018,2017-07-28,PC9c1-O7a,95646,K08,PC9c1-O7a_K08,PC9c1,-13.9,osimertinib,1.2e-08,M,erlotinib,3.9e-09,M,38,0,2017-07-28 01:03:13,38,0.0,0.317448377135,0.0217086706571,-0.048643311236518105,,0.09456798900158078,0.05822787896964869
HTS018,2017-07-28,PC9c1-O7a,95646,J08,PC9c1-O7a_J08,PC9c1,-13.9,osimertinib,5e-08,M,erlotinib,3.9e-09,M,37,0,2017-07-28 01:03:13,37,0.0,0.25076278321999995,0.0171483840086,-0.04531742754643209,,0.12490746975419281,
HTS018,2017-07-28,PC9c1-O7a,95646,I08,PC9c1-O7a_I08,PC9c1,-13.9,osimertinib,2e-07,M,erlotinib,3.9e-09,M,32,0,2017-07-28 01:03:13,32,0.0,0.267971850385,0.018325224081800002,-0.07719263822663278,,0.6314022894759818,0.0123286676879923
HTS018,2017-07-28,PC9c1-O7a,95646,H08,PC9c1-O7a_H08,PC9c1,-13.9,osimertinib,0.0,M,jq1,3.9e-09,M,39,0,2017-07-28 01:03:13,39,0.0,1.09260264331,0.07471750574630001,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,G08,PC9c1-O7a_G08,PC9c1,-13.9,osimertinib,2e-10,M,jq1,3.9e-09,M,46,0,2017-07-28 01:03:13,46,0.0,0.5203852860589999,0.035586487768000004,0.4374222452283065,,0.013937867901106897,0.022238108037217028
HTS018,2017-07-28,PC9c1-O7a,95646,F08,PC9c1-O7a_F08,PC9c1,-13.9,osimertinib,7.8e-10,M,jq1,3.9e-09,M,41,0,2017-07-28 01:03:13,41,0.0,0.6451639545210001,0.04411946261940001,0.1608577276664157,,0.2375798725783785,0.29116920463736634
HTS018,2017-07-28,PC9c1-O7a,95646,E08,PC9c1-O7a_E08,PC9c1,-13.9,osimertinib,3.1e-09,M,jq1,3.9e-09,M,37,0,2017-07-28 01:03:13,37,0.0,0.745540833028,0.050983723879000006,-0.04271834763864324,,3.6902779510202706,3.194400770904835
HTS018,2017-07-28,PC9c1-O7a,95646,D08,PC9c1-O7a_D08,PC9c1,-13.9,osimertinib,1.2e-08,M,jq1,3.9e-09,M,44,0,2017-07-28 01:03:13,44,0.0,0.38627045312799996,0.0264150603863,0.12108277485660751,,0.17645026045075987,
HTS018,2017-07-28,PC9c1-O7a,95646,C08,PC9c1-O7a_C08,PC9c1,-13.9,osimertinib,5e-08,M,jq1,3.9e-09,M,45,0,2017-07-28 01:03:13,45,0.0,0.34380619402400003,0.0235111469251,0.04395943095419763,,0.4354209483475139,
HTS018,2017-07-28,PC9c1-O7a,95646,B08,PC9c1-O7a_B08,PC9c1,-13.9,osimertinib,2e-07,M,jq1,3.9e-09,M,39,0,2017-07-28 01:03:13,39,0.0,0.366702973135,0.0250769405238,-0.00661880285577271,,2.317557638368493,
HTS018,2017-07-28,PC9c1-O7a,95646,B09,PC9c1-O7a_B09,PC9c1,-13.9,osimertinib,2e-07,M,jq1,9.800000000000001e-10,M,49,0,2017-07-28 01:03:13,49,0.0,0.319172316628,0.021826562060599998,0.0057036531799667944,,1.2676528646073815,
HTS018,2017-07-28,PC9c1-O7a,95646,C09,PC9c1-O7a_C09,PC9c1,-13.9,osimertinib,5e-08,M,jq1,9.800000000000001e-10,M,41,1,2017-07-28 01:03:13,41,0.0243902439024,0.326594505466,0.0223341275882,0.023256290183518324,,0.3491908089462811,
HTS018,2017-07-28,PC9c1-O7a,95646,D09,PC9c1-O7a_D09,PC9c1,-13.9,osimertinib,1.2e-08,M,jq1,9.800000000000001e-10,M,35,0,2017-07-28 01:03:13,35,0.0,0.670514587311,0.0458530627188,-0.21276918892570912,,5.042594465003156,5.700875616070896
HTS018,2017-07-28,PC9c1-O7a,95646,E09,PC9c1-O7a_E09,PC9c1,-13.9,osimertinib,3.1e-09,M,jq1,9.800000000000001e-10,M,68,0,2017-07-28 01:03:13,68,0.0,0.697683245431,0.0477109882708,-0.06358112323369758,,1.865916398427841,1.9345773219707434
HTS018,2017-07-28,PC9c1-O7a,95646,F09,PC9c1-O7a_F09,PC9c1,-13.9,osimertinib,7.8e-10,M,jq1,9.800000000000001e-10,M,44,0,2017-07-28 01:03:13,44,0.0,0.712626804395,0.048732901827099995,0.014583934926943543,,0.5765439851200178,0.5677796352390645
HTS018,2017-07-28,PC9c1-O7a,95646,G09,PC9c1-O7a_G09,PC9c1,-13.9,osimertinib,2e-10,M,jq1,9.800000000000001e-10,M,49,0,2017-07-28 01:03:13,49,0.0,0.639856139282,0.0437564882864,0.2242991785567221,,0.05702569940961342,0.07087168983476863
HTS018,2017-07-28,PC9c1-O7a,95646,H09,PC9c1-O7a_H09,PC9c1,-13.9,osimertinib,0.0,M,jq1,9.800000000000001e-10,M,38,0,2017-07-28 01:03:13,38,0.0,0.9857704744,0.0674118001971,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,I09,PC9c1-O7a_I09,PC9c1,-13.9,osimertinib,2e-07,M,erlotinib,9.800000000000001e-10,M,43,0,2017-07-28 01:03:13,43,0.0,0.282432200201,0.0193140934362,-0.09634164949214169,,0.7714347945215988,0.09325370450314661
HTS018,2017-07-28,PC9c1-O7a,95646,J09,PC9c1-O7a_J09,PC9c1,-13.9,osimertinib,5e-08,M,erlotinib,9.800000000000001e-10,M,39,0,2017-07-28 01:03:13,39,0.0,0.269353742133,0.0184197245896,-0.06895748855095188,,0.16108612050925344,0.004169513442534346
HTS018,2017-07-28,PC9c1-O7a,95646,K09,PC9c1-O7a_K09,PC9c1,-13.9,osimertinib,1.2e-08,M,erlotinib,9.800000000000001e-10,M,51,0,2017-07-28 01:03:13,51,0.0,0.260802441661,0.0178349448931,0.001396370151136861,,0.03504089107748367,
HTS018,2017-07-28,PC9c1-O7a,95646,L09,PC9c1-O7a_L09,PC9c1,-13.9,osimertinib,3.1e-09,M,erlotinib,9.800000000000001e-10,M,39,0,2017-07-28 01:03:13,39,0.0,0.39836671841399995,0.0272422620927,-0.03514990925725786,,0.08250769946879608,0.09425952701427934
HTS018,2017-07-28,PC9c1-O7a,95646,M09,PC9c1-O7a_M09,PC9c1,-13.9,osimertinib,7.8e-10,M,erlotinib,9.800000000000001e-10,M,35,0,2017-07-28 01:03:13,35,0.0,0.387659308491,0.0265100371001,0.028890573735770753,,0.035472660677905464,0.0357172519513929
HTS018,2017-07-28,PC9c1-O7a,95646,N09,PC9c1-O7a_N09,PC9c1,-13.9,osimertinib,2e-10,M,erlotinib,9.800000000000001e-10,M,45,1,2017-07-28 01:03:13,45,0.022222222222199998,0.344710934244,0.023573017480700002,0.1502814749811307,,0.011176227958912134,0.010109071694363855
HTS018,2017-07-28,PC9c1-O7a,95646,O09,PC9c1-O7a_O09,PC9c1,-13.9,osimertinib,0.0,M,erlotinib,9.800000000000001e-10,M,39,0,2017-07-28 01:03:13,39,0.0,0.564654168057,0.0386138101577,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,O10,PC9c1-O7a_O10,PC9c1,-13.9,osimertinib,0.0,M,erlotinib,2.4e-10,M,34,0,2017-07-28 01:03:13,34,0.0,0.6394462523309999,0.0437284582146,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,N10,PC9c1-O7a_N10,PC9c1,-13.9,osimertinib,2e-10,M,erlotinib,2.4e-10,M,43,0,2017-07-28 01:03:13,43,0.0,0.550786575079,0.037665476411300004,0.009770769428816939,,0.17969005486877096,0.16908201304383388
HTS018,2017-07-28,PC9c1-O7a,95646,M10,PC9c1-O7a_M10,PC9c1,-13.9,osimertinib,7.8e-10,M,erlotinib,2.4e-10,M,33,0,2017-07-28 01:03:13,33,0.0,0.595849155222,0.040747075757,-0.12412455604762596,,0.5332459259742959,0.5272014551346537
HTS018,2017-07-28,PC9c1-O7a,95646,L10,PC9c1-O7a_L10,PC9c1,-13.9,osimertinib,3.1e-09,M,erlotinib,2.4e-10,M,45,0,2017-07-28 01:03:13,45,0.0,0.390008953191,0.026670717281900003,0.021318263604568122,,0.05380688711498323,0.06401020642670921
HTS018,2017-07-28,PC9c1-O7a,95646,K10,PC9c1-O7a_K10,PC9c1,-13.9,osimertinib,1.2e-08,M,erlotinib,2.4e-10,M,33,0,2017-07-28 01:03:13,33,0.0,0.299314630861,0.0204685965097,-0.0023858963121264343,,0.0591276866265803,0.01877869180698563
HTS018,2017-07-28,PC9c1-O7a,95646,J10,PC9c1-O7a_J10,PC9c1,-13.9,osimertinib,5e-08,M,erlotinib,2.4e-10,M,43,0,2017-07-28 01:03:13,43,0.0,0.269309162542,0.018416676019400002,-0.04236913343505497,,0.15978503119178428,0.0030154289524923356
HTS018,2017-07-28,PC9c1-O7a,95646,I10,PC9c1-O7a_I10,PC9c1,-13.9,osimertinib,2e-07,M,erlotinib,2.4e-10,M,40,0,2017-07-28 01:03:13,40,0.0,0.269394649966,0.0184225220671,-0.058655206291196166,,0.6387689252726098,0.011259196063524745
HTS018,2017-07-28,PC9c1-O7a,95646,H10,PC9c1-O7a_H10,PC9c1,-13.9,osimertinib,0.0,M,jq1,2.4e-10,M,50,0,2017-07-28 01:03:13,50,0.0,0.879532297169,0.0601467147002,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,G10,PC9c1-O7a_G10,PC9c1,-13.9,osimertinib,2e-10,M,jq1,2.4e-10,M,30,1,2017-07-28 01:03:13,30,0.0333333333333,0.536338533715,0.036677448769,0.23468528120714294,,0.016734530627008602,0.024943921260632912
HTS018,2017-07-28,PC9c1-O7a,95646,F10,PC9c1-O7a_F10,PC9c1,-13.9,osimertinib,7.8e-10,M,jq1,2.4e-10,M,53,0,2017-07-28 01:03:13,53,0.0,0.7342826139249999,0.05021383186409999,-0.08544462507054706,,0.7855448783751383,0.7115163083331533
HTS018,2017-07-28,PC9c1-O7a,95646,E10,PC9c1-O7a_E10,PC9c1,-13.9,osimertinib,3.1e-09,M,jq1,2.4e-10,M,43,0,2017-07-28 01:03:13,43,0.0,0.556663703886,0.0380673831869,0.00910014343899701,,0.3278766460697019,0.4757573802634829
HTS018,2017-07-28,PC9c1-O7a,95646,D10,PC9c1-O7a_D10,PC9c1,-13.9,osimertinib,1.2e-08,M,jq1,2.4e-10,M,42,0,2017-07-28 01:03:13,42,0.0,0.60048001056,0.041063756265199994,-0.19206662000333719,,2.1215515586590463,2.859189065296005
HTS018,2017-07-28,PC9c1-O7a,95646,C10,PC9c1-O7a_C10,PC9c1,-13.9,osimertinib,5e-08,M,jq1,2.4e-10,M,45,0,2017-07-28 01:03:13,45,0.0,0.316987163129,0.0216771305905,-0.004840388646520866,,0.30792214519678185,
HTS018,2017-07-28,PC9c1-O7a,95646,B10,PC9c1-O7a_B10,PC9c1,-13.9,osimertinib,2e-07,M,jq1,2.4e-10,M,55,0,2017-07-28 01:03:13,55,0.0,0.367114279815,0.0251050676837,-0.07725075129521364,,2.3293110135807193,
HTS018,2017-07-28,PC9c1-O7a,95646,B11,PC9c1-O7a_B11,PC9c1,-13.9,osimertinib,2e-07,M,jq1,6.100000000000001e-11,M,48,0,2017-07-28 01:03:13,48,0.0,0.345694973191,0.0236403108706,-0.05055179252980202,,1.7837883223889783,
HTS018,2017-07-28,PC9c1-O7a,95646,C11,PC9c1-O7a_C11,PC9c1,-13.9,osimertinib,5e-08,M,jq1,6.100000000000001e-11,M,50,0,2017-07-28 01:03:13,50,0.0,0.346931303375,0.0237248571677,-0.02909900372573998,,0.45295943715802867,
HTS018,2017-07-28,PC9c1-O7a,95646,D11,PC9c1-O7a_D11,PC9c1,-13.9,osimertinib,1.2e-08,M,jq1,6.100000000000001e-11,M,46,1,2017-07-28 01:03:13,46,0.0217391304348,0.632446096986,0.04324975339869999,-0.21659375526826868,,3.122293390930493,3.916471847560169
HTS018,2017-07-28,PC9c1-O7a,95646,E11,PC9c1-O7a_E11,PC9c1,-13.9,osimertinib,3.1e-09,M,jq1,6.100000000000001e-11,M,37,0,2017-07-28 01:03:13,37,0.0,0.748453340795,0.0511828953867,-0.17238451883826433,,3.8560785228856895,3.2935197897979727
HTS018,2017-07-28,PC9c1-O7a,95646,F11,PC9c1-O7a_F11,PC9c1,-13.9,osimertinib,7.8e-10,M,jq1,6.100000000000001e-11,M,53,0,2017-07-28 01:03:13,53,0.0,0.755348933519,0.05165444969980001,-0.09469283531226702,,1.0783160242893286,0.8939946088166117
HTS018,2017-07-28,PC9c1-O7a,95646,G11,PC9c1-O7a_G11,PC9c1,-13.9,osimertinib,2e-10,M,jq1,6.100000000000001e-11,M,40,0,2017-07-28 01:03:13,40,0.0,0.816742987036,0.0558528749686,-0.03167553731674888,,0.7891647291592807,0.47822902212416274
HTS018,2017-07-28,PC9c1-O7a,95646,H11,PC9c1-O7a_H11,PC9c1,-13.9,osimertinib,0.0,M,jq1,6.100000000000001e-11,M,33,0,2017-07-28 01:03:13,33,0.0,0.8955523345980001,0.0612422431121,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,I11,PC9c1-O7a_I11,PC9c1,-13.9,osimertinib,2e-07,M,erlotinib,6.100000000000001e-11,M,28,0,2017-07-28 01:03:13,28,0.0,0.294512867369,0.0201402284671,-0.09759811384813424,,0.9102882909709052,0.2290575724554066
HTS018,2017-07-28,PC9c1-O7a,95646,J11,PC9c1-O7a_J11,PC9c1,-13.9,osimertinib,5e-08,M,erlotinib,6.100000000000001e-11,M,43,0,2017-07-28 01:03:13,43,0.0,0.304661290352,0.020834227202400003,-0.09260872384446542,,0.2614758392461088,0.09811207112838956
HTS018,2017-07-28,PC9c1-O7a,95646,K11,PC9c1-O7a_K11,PC9c1,-13.9,osimertinib,1.2e-08,M,erlotinib,6.100000000000001e-11,M,42,0,2017-07-28 01:03:13,42,0.0,0.321452388564,0.0219824845169,-0.04400243635106882,,0.07871599275016802,0.0458619395716695
HTS018,2017-07-28,PC9c1-O7a,95646,L11,PC9c1-O7a_L11,PC9c1,-13.9,osimertinib,3.1e-09,M,erlotinib,6.100000000000001e-11,M,40,0,2017-07-28 01:03:13,40,0.0,0.492816463412,0.033701197011,-0.10847266853746224,,0.17030194076439722,0.25043467559455784
HTS018,2017-07-28,PC9c1-O7a,95646,M11,PC9c1-O7a_M11,PC9c1,-13.9,osimertinib,7.8e-10,M,erlotinib,6.100000000000001e-11,M,46,0,2017-07-28 01:03:13,46,0.0,0.53175530132,0.0363640249503,-0.09097624469740251,,0.0896046715190505,0.1167001215120532
HTS018,2017-07-28,PC9c1-O7a,95646,N11,PC9c1-O7a_N11,PC9c1,-13.9,osimertinib,2e-10,M,erlotinib,6.100000000000001e-11,M,48,0,2017-07-28 01:03:13,48,0.0,0.6468825019810001,0.0442369852892,-0.12309820511059333,,0.36605985184270523,0.3360917780378046
HTS018,2017-07-28,PC9c1-O7a,95646,O11,PC9c1-O7a_O11,PC9c1,-13.9,osimertinib,0.0,M,erlotinib,6.100000000000001e-11,M,51,0,2017-07-28 01:03:13,51,0.0,0.597498023967,0.040859833456,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,O12,PC9c1-O7a_O12,PC9c1,-13.9,control,0.0,M,control,0.0,M,32,0,2017-07-28 01:03:13,32,0.0,1.14462489176,0.07827504120689999,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,N12,PC9c1-O7a_N12,PC9c1,-13.9,osimertinib,2e-10,M,control,0.0,M,40,0,2017-07-28 01:03:13,40,0.0,1.00302776672,0.0685919381422,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,M12,PC9c1-O7a_M12,PC9c1,-13.9,osimertinib,7.8e-10,M,control,0.0,M,47,1,2017-07-28 01:03:13,47,0.0212765957447,0.6884173488600001,0.0470773410025,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,L12,PC9c1-O7a_L12,PC9c1,-13.9,osimertinib,3.1e-09,M,control,0.0,M,49,0,2017-07-28 01:03:13,49,0.0,0.656270917226,0.0448790109829,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,K12,PC9c1-O7a_K12,PC9c1,-13.9,osimertinib,1.2e-08,M,control,0.0,M,51,0,2017-07-28 01:03:13,51,0.0,0.45999635313500004,0.031456797555,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,J12,PC9c1-O7a_J12,PC9c1,-13.9,osimertinib,5e-08,M,control,0.0,M,51,0,2017-07-28 01:03:13,51,0.0,0.345618470581,0.0236350792484,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,I12,PC9c1-O7a_I12,PC9c1,-13.9,osimertinib,2e-07,M,control,0.0,M,37,0,2017-07-28 01:03:13,37,0.0,0.33931376805299995,0.0232039328932,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,H12,PC9c1-O7a_H12,PC9c1,-13.9,control,0.0,M,control,0.0,M,36,0,2017-07-28 01:03:13,36,0.0,1.19506712252,0.0817245273394,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,G12,PC9c1-O7a_G12,PC9c1,-13.9,osimertinib,2e-10,M,control,0.0,M,44,0,2017-07-28 01:03:13,44,0.0,0.800633410226,0.054751223416499996,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,F12,PC9c1-O7a_F12,PC9c1,-13.9,osimertinib,7.8e-10,M,control,0.0,M,48,0,2017-07-28 01:03:13,48,0.0,0.821893227024,0.056205073536199995,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,E12,PC9c1-O7a_E12,PC9c1,-13.9,osimertinib,3.1e-09,M,control,0.0,M,45,0,2017-07-28 01:03:13,45,0.0,0.644024820391,0.04404156306319999,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,D12,PC9c1-O7a_D12,PC9c1,-13.9,osimertinib,1.2e-08,M,control,0.0,M,40,0,2017-07-28 01:03:13,40,0.0,0.485899039893,0.033228149801500004,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,C12,PC9c1-O7a_C12,PC9c1,-13.9,osimertinib,5e-08,M,control,0.0,M,41,0,2017-07-28 01:03:13,41,0.0,0.34650522090499997,0.0236957195671,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,B12,PC9c1-O7a_B12,PC9c1,-13.9,osimertinib,2e-07,M,control,0.0,M,47,0,2017-07-28 01:03:13,47,0.0,0.326689839754,0.0223406470125,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,B13,PC9c1-O7a_B13,PC9c1,-13.9,osimertinib,2e-07,M,afatinib,4e-06,M,56,0,2017-07-28 01:03:13,56,0.0,0.203818710785,0.013938119029399999,-0.15215481690423863,,0.23792056226271388,
HTS018,2017-07-28,PC9c1-O7a,95646,C13,PC9c1-O7a_C13,PC9c1,-13.9,osimertinib,5e-08,M,afatinib,4e-06,M,39,0,2017-07-28 01:03:13,39,0.0,0.190352216326,0.013017214358999999,-0.1347166628831876,,0.04743492533735825,
HTS018,2017-07-28,PC9c1-O7a,95646,D13,PC9c1-O7a_D13,PC9c1,-13.9,osimertinib,1.2e-08,M,afatinib,4e-06,M,25,0,2017-07-28 01:03:13,25,0.0,0.26648032238,0.0182232261112,-0.19368666607921758,,3.4098999707296658,0.9306542773651193
HTS018,2017-07-28,PC9c1-O7a,95646,E13,PC9c1-O7a_E13,PC9c1,-13.9,osimertinib,3.1e-09,M,afatinib,4e-06,M,39,0,2017-07-28 01:03:13,39,0.0,0.202911663536,0.0138760907079,-0.10207261172760845,,0.015178793577718832,
HTS018,2017-07-28,PC9c1-O7a,95646,F13,PC9c1-O7a_F13,PC9c1,-13.9,osimertinib,7.8e-10,M,afatinib,4e-06,M,42,0,2017-07-28 01:03:13,42,0.0,0.184394687988,0.0126098094707,-0.06874889711129482,,0.002392619404698839,
HTS018,2017-07-28,PC9c1-O7a,95646,G13,PC9c1-O7a_G13,PC9c1,-13.9,osimertinib,2e-10,M,afatinib,4e-06,M,51,0,2017-07-28 01:03:13,51,0.0,0.153262233908,0.010480820189200001,-0.01583862371083694,,0.00013519876987663483,
HTS018,2017-07-28,PC9c1-O7a,95646,H13,PC9c1-O7a_H13,PC9c1,-13.9,osimertinib,0.0,M,afatinib,4e-06,M,47,0,2017-07-28 01:03:13,47,0.0,0.156763644939,0.0107202637787,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,I13,PC9c1-O7a_I13,PC9c1,-13.9,osimertinib,2e-07,M,gefitinib,4e-06,M,51,0,2017-07-28 01:03:13,51,0.0,0.07058173555530001,0.00482672384534,-0.005513588526842389,,0.6842730912028943,
HTS018,2017-07-28,PC9c1-O7a,95646,J13,PC9c1-O7a_J13,PC9c1,-13.9,osimertinib,5e-08,M,gefitinib,4e-06,M,56,0,2017-07-28 01:03:13,56,0.0,0.11363134498500001,0.007770666421020001,-0.043561087025319106,,1.478106091081509,
HTS018,2017-07-28,PC9c1-O7a,95646,K13,PC9c1-O7a_K13,PC9c1,-13.9,osimertinib,1.2e-08,M,gefitinib,4e-06,M,54,0,2017-07-28 01:03:13,54,0.0,0.09550580003010001,0.00653115311981,-0.0038257508675238194,,1.1043209876553026,
HTS018,2017-07-28,PC9c1-O7a,95646,L13,PC9c1-O7a_L13,PC9c1,-13.9,osimertinib,3.1e-09,M,gefitinib,4e-06,M,42,0,2017-07-28 01:03:13,42,0.0,0.121806035777,0.00832969170801,0.005195817091895316,,1.652672183772916,
HTS018,2017-07-28,PC9c1-O7a,95646,M13,PC9c1-O7a_M13,PC9c1,-13.9,osimertinib,7.8e-10,M,gefitinib,4e-06,M,41,0,2017-07-28 01:03:13,41,0.0,0.1611022335,0.011016957657,-0.015452017096357518,,2.6747696086892536,
HTS018,2017-07-28,PC9c1-O7a,95646,N13,PC9c1-O7a_N13,PC9c1,-13.9,osimertinib,2e-10,M,gefitinib,4e-06,M,41,0,2017-07-28 01:03:13,41,0.0,0.154696625402,0.010578910886,0.018381689099962933,,2.4903661129647245,
HTS018,2017-07-28,PC9c1-O7a,95646,O13,PC9c1-O7a_O13,PC9c1,-13.9,osimertinib,0.0,M,gefitinib,4e-06,M,63,0,2017-07-28 01:03:13,63,0.0,0.197436142176,0.013501647811200002,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,O14,PC9c1-O7a_O14,PC9c1,-13.9,osimertinib,0.0,M,gefitinib,1e-06,M,57,0,2017-07-28 01:03:13,57,0.0,0.34531353725599995,0.0236142264182,,,,
HTS018,2017-07-28,PC9c1-O7a,95646,N14,PC9c1-O7a_N14,PC9c1,-13.9,osimertinib,2e-10,M,gefitinib,1e-06,M,52,0,2017-07-28 01:03:13,52,0.0,0.293343719407,0.0200602764186,0.009368257965926718,,2.0938200786507237,
HTS018,2017-07-28,PC9c1-O7a,95646,M14,PC9c1-O7a_M14,PC9c1,-13.9,osimertinib,7.8e-10,M,gefitinib,1e-06,M,47,0,2017-07-28 01:03:13,47,0.0,0.28085769001999994,0.019206420739,-0.02611714011800015,,1.915111810842861,
HTS018,2017-07-28,PC9c1-O7a,95646,L14,PC9c1-O7a_L14,PC9c1,-13.9,osimertinib,3.1e-09,M,gefitinib,1e-06,M,54,0,2017-07-28 01:03:13,54,0.0,0.372960435088,0.025504856337700003,-0.1508356580898233,,3.603174761569879,50.87033313455952
